"report_id","date_time","police_beat","street_no","street_dir","street_name","street_type","cross_st_dir","cross_st_name","cross_st_type","violation_section","violation_type","charge_desc","injured","killed","hit_run_lvl"
"184579","2018-06-14 19:00:00","813","4400"," ","30TH","STREET"," "," "," ","22100B","VC","LEFT TURNS AT INTERSECTIONS","2","0",""
"184598","2018-06-14 19:20:00","441","500","S","36TH","STREET"," "," "," ","21703","VC","FOLLOWING TOO CLOSELY","0","0","MISDEMEANOR"
"184609","2018-06-14 19:36:00","232","12400"," ","CARMEL MTN","ROAD"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"184571","2018-06-14 20:00:00","326","5000"," ","COLLWOOD","BOULEVARD"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"184584","2018-06-14 20:24:00","234","13000"," ","PASEO LUCIDO"," "," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0",""
"186514","2018-06-14 20:26:00","721","600"," ","SATURN","BOULEVARD"," "," "," ","22450(A)","VC","STOP REQUIREMENTS STATE STOP LINE","1","0",""
"184869","2018-06-14 20:30:00","824","4500"," ","EL CAJON","BOULEVARD"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"188259","2018-06-14 20:42:00","123","0"," ","FIESTA ISLAND","ROAD"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"184696","2018-06-14 20:45:00","626","1800"," ","HANCOCK","STREET"," "," "," ","21950B","VC","PEDESTRIAN NOT TO SUDDENLY ENTER PATH ETC","1","0",""
"184656","2018-06-14 21:20:00","114","4200"," ","BALBOA","AVENUE"," "," "," ","23152A","VC","DUI ALCOHOL","0","0","MISDEMEANOR"
"184649","2018-06-14 22:15:00","614","0"," ","NIMITZ","BOULEVARD"," ","SUNSET CLIFFS","BOULEVARD","21453A","VC","RED OR STOPVEHICLES STOP AT LIMIT LINE","1","0",""
"184570","2018-06-14 22:49:00","834","0"," ","MARLBOROUGH","AVENUE"," ","UNIVERSITY","AVENUE","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","1","0","MISDEMEANOR"
"184601","2018-06-15 00:01:00","836","4600"," ","HOME","AVENUE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"185117","2018-06-15 00:01:00","311","3300"," ","MURPHY CANYON","ROAD"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"184695","2018-06-15 00:42:00","831","4300"," ","EUCLID","AVENUE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","1","0",""
"184604","2018-06-15 01:57:00","523","400"," ","G","STREET"," "," "," ","21453A","VC","RED OR STOPVEHICLES STOP AT LIMIT LINE","0","0","MISDEMEANOR"
"185588","2018-06-15 03:06:00","524","900"," ","A","STREET"," "," "," ","21453A","VC","RED OR STOPVEHICLES STOP AT LIMIT LINE","4","1",""
"184619","2018-06-15 06:50:00","315","9300"," ","FRIARS","ROAD"," "," "," ","21658A","VC","LANED ROADWAYS - STRADDLING OR UNSAFE CHANGING","1","0",""
"184661","2018-06-15 07:17:00","232","14500"," ","HIGHLAND RANCH","ROAD"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0",""
"184653","2018-06-15 08:14:00","116","2600"," ","CLAIREMONT","DRIVE"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0",""
"185029","2018-06-15 09:30:00","613","2100"," ","CHATSWORTH","BOULEVARD"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","1","0",""
"184673","2018-06-15 10:10:00","825","4100"," ","EL CAJON","BOULEVARD"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"184665","2018-06-15 12:27:00","528","300","W","DATE","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"184770","2018-06-15 12:31:00","627","100"," ","ROBINSON","AVENUE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","1","0","MISDEMEANOR"
"184605","2018-06-15 14:30:00","621","7000"," ","FRIARS","ROAD"," "," "," ","21658A","VC","LANED ROADWAYS - STRADDLING OR UNSAFE CHANGING","0","0","MISDEMEANOR"
"184733","2018-06-15 14:50:00","934","12700"," ","HIGH BLUFF","DRIVE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","1",""
"184594","2018-06-15 15:03:00","232","12300"," ","CARMEL MTN","ROAD"," "," "," ","22106","VC","STARTING PARKED VEHICLES OR BACKING","0","0",""
"184635","2018-06-15 15:23:00","444","3600"," ","MARKET","STREET"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0",""
"184652","2018-06-15 15:55:00","234","17400"," ","MONTERO","ROAD"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0",""
"184773","2018-06-15 16:00:00","321","2400"," ","SANTO","ROAD"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"184493","2018-06-15 16:37:00","934","12600"," ","CAM MIRA DEL MAR"," "," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","1","0","MISDEMEANOR"
"184650","2018-06-15 18:02:00","241","9800"," ","MIRA MESA","BOULEVARD"," "," "," ","21703","VC","FOLLOWING TOO CLOSELY","1","0",""
"184777","2018-06-15 19:45:00","242","10700"," ","WESTVIEW","PARKWAY"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"184638","2018-06-15 21:10:00","124","1300"," ","TORREY PINES","ROAD"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0",""
"184627","2018-06-15 21:15:00","441","3800"," ","OCEAN VIEW","BOULEVARD"," "," "," ","21950A","VC","YIELD RIGHT OF WAY TO PEDESTRIANS","2","0",""
"184685","2018-06-15 21:33:00","835","3100"," ","FAIRMOUNT","AVENUE"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0","MISDEMEANOR"
"186719","2018-06-15 21:37:00","712","1100","W","SAN YSIDRO","BOULEVARD"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","1","0",""
"184672","2018-06-16 00:01:00","123","500"," ","SEA WORLD","DRIVE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0",""
"184710","2018-06-16 00:01:00","242","8200"," ","GOLD COAST","DRIVE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"184602","2018-06-16 00:06:00","438","3300"," ","REO","DRIVE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"184986","2018-06-16 00:40:00","312","5400"," ","REPECHO","DRIVE"," "," "," ","20002(A)","VC","HIT AND RUN","0","0","MISDEMEANOR"
"184628","2018-06-16 01:12:00","438","1900"," ","REO","DRIVE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","1","0",""
"184667","2018-06-16 02:14:00","612","2900"," ","LYTTON","STREET"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"184657","2018-06-16 02:57:00","113","4300"," ","QUAPAW","AVENUE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0",""
"184738","2018-06-16 05:05:00","313","8500"," ","AERO","DRIVE"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","0","0","MISDEMEANOR"
"184753","2018-06-16 06:06:00","521","1500"," ","G","STREET"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0",""
"184624","2018-06-16 09:30:00","531","1900"," ","PARK","BOULEVARD"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0",""
"185119","2018-06-16 10:46:00","934","3600"," ","DEL MAR HEIGHTS","ROAD"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","1","0",""
"184623","2018-06-16 12:28:00","521","500"," ","07TH","AVENUE"," "," "," ","22450","VC","STOP REQUIREMENTS","1","0",""
"184614","2018-06-16 12:53:00","233","9700"," ","CARMEL MTN","ROAD"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0","MISDEMEANOR"
"184737","2018-06-16 14:01:00","321","9900"," ","FRIARS","ROAD"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","2","0","MISDEMEANOR"
"184613","2018-06-16 15:00:00","627","400"," ","UNIVERSITY","AVENUE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","1","0","MISDEMEANOR"
"184836","2018-06-16 20:29:00","614","2300"," ","SUNSET CLIFFS","BOULEVARD"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","1","0",""
"184658","2018-06-16 21:37:00","836","4700"," ","HOME","AVENUE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0",""
"184751","2018-06-16 23:00:00","521","1600"," ","G","STREET"," "," "," ","21801A","VC","LEFT TURN YIELD UNTIL SAFE OR U-TURN","1","0",""
"184802","2018-06-16 23:04:00","243","9600"," ","MIRAMAR","ROAD"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"184663","2018-06-16 23:30:00","627","1600"," ","ROBINSON","AVENUE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0",""
"184755","2018-06-17 00:09:00","522","600"," ","01ST","AVENUE"," "," "," ","21453A","VC","RED OR STOPVEHICLES STOP AT LIMIT LINE","2","0",""
"184612","2018-06-17 00:48:00","246","10600"," ","TIPPERARY","WAY"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","1","0","MISDEMEANOR"
"184682","2018-06-17 01:00:00","241","10400"," ","ATRIUM","DRIVE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"184706","2018-06-17 01:25:00","628","3700"," ","INDIA","STREET"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","0","0","MISDEMEANOR"
"184885","2018-06-17 02:11:00","523","500"," ","MARKET","STREET"," "," "," ","21950A","VC","YIELD RIGHT OF WAY TO PEDESTRIANS","1","0",""
"184746","2018-06-17 02:44:00","122","900"," ","FELSPAR","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"184774","2018-06-17 02:55:00","832","4000"," ","MARLBOROUGH","AVENUE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"184670","2018-06-17 02:58:00","832","4000"," ","42ND","STREET"," "," "," ","21453A","VC","RED OR STOPVEHICLES STOP AT LIMIT LINE","0","0","MISDEMEANOR"
"184769","2018-06-17 06:00:00","312","10100"," ","BAUSELL","COURT"," "," "," ","23152A","VC","DUI ALCOHOL","0","0","MISDEMEANOR"
"184651","2018-06-17 10:18:00","234","13100"," ","PASEO LUCIDO"," "," "," "," ","21453A","VC","RED OR STOPVEHICLES STOP AT LIMIT LINE","2","0",""
"184699","2018-06-17 11:59:00","822","5400"," ","LEA","STREET"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0",""
"184690","2018-06-17 12:51:00","526","1400"," ","04TH","AVENUE"," "," "," ","21453A","VC","RED OR STOPVEHICLES STOP AT LIMIT LINE","1","0",""
"184593","2018-06-17 14:46:00","712","3000"," ","EL PORVENIR","WAY"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"184669","2018-06-17 15:00:00","511","7100"," ","LOGAN","AVENUE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"184588","2018-06-17 15:15:00","625","4000"," ","TAYLOR","STREET"," "," "," ","22106","VC","STARTING PARKED VEHICLES OR BACKING","0","0","MISDEMEANOR"
"184721","2018-06-17 15:40:00","721","1800"," ","CORONADO","AVENUE"," "," "," ","22106","VC","STARTING PARKED VEHICLES OR BACKING","1","0",""
"184687","2018-06-17 16:01:00","451","6100"," ","THORN","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","1","0","MISDEMEANOR"
"184620","2018-06-17 16:09:00","315","7500"," ","FRIARS","ROAD"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0",""
"184703","2018-06-17 17:00:00","121","3100"," ","OCEAN FRONT","WALK"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"184736","2018-06-17 19:40:00","123","1000"," ","FIESTA ISLAND","ROAD"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","1","0","MISDEMEANOR"
"184689","2018-06-17 20:13:00","935","2600"," ","VIA DE LA VALLE"," "," "," "," ","21453B","VC","AFTER STOPPING YIELD TO PEDESTRIANS","1","0",""
"184906","2018-06-17 20:15:00","123","1000"," ","FIESTA ISLAND","ROAD"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","1","0","MISDEMEANOR"
"184691","2018-06-17 20:41:00","111","4700"," ","LIMERICK","AVENUE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","1","0",""
"184920","2018-06-17 21:30:00","122","3600"," ","INGRAHAM","STREET"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"185306","2018-06-17 21:40:00","122","3800"," ","INGRAHAM","STREET"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"184702","2018-06-17 21:53:00","438","5900"," ","TONAWANDA","DRIVE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"184756","2018-06-17 22:00:00","432","5300"," ","IMPERIAL","AVENUE"," "," "," ","21703","VC","FOLLOWING TOO CLOSELY","5","0",""
"184812","2018-06-17 22:00:00","937","7500"," ","CAMINO DE LA ROSA"," "," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"184680","2018-06-18 00:30:00","837","1500"," ","PARROT","STREET"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","0","0","MISDEMEANOR"
"184678","2018-06-18 00:50:00","627","1700"," ","UNIVERSITY","AVENUE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"184686","2018-06-18 02:07:00","441","300","S","37TH","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","1","0","MISDEMEANOR"
"184666","2018-06-18 03:05:00","613","3300"," ","OLIPHANT","STREET"," "," "," ","20002(A)","VC","HIT AND RUN","0","0","MISDEMEANOR"
"185066","2018-06-18 05:30:00","437","6700"," ","DORIANA","STREET"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"184749","2018-06-18 05:50:00","241","0"," ","KEARNY VILLA","ROAD"," ","SR-163 NB"," ","21453A","VC","RED OR STOPVEHICLES STOP AT LIMIT LINE","1","0",""
"184674","2018-06-18 06:57:00","824","4800"," ","EL CAJON","BOULEVARD"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"185101","2018-06-18 06:58:00","931","3800"," ","SORRENTO VALLEY","BOULEVARD"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","1","0","MISDEMEANOR"
"184681","2018-06-18 08:15:00","242","8000"," ","MIRA MESA","BOULEVARD"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","0","0","MISDEMEANOR"
"184693","2018-06-18 09:42:00","115","9300"," ","REGENTS","ROAD"," "," "," ","21801A","VC","LEFT TURN YIELD UNTIL SAFE OR U-TURN","2","0",""
"184772","2018-06-18 10:00:00","616","300"," ","SAN ELIJO","STREET"," "," "," ","22106","VC","STARTING PARKED VEHICLES OR BACKING","0","0",""
"184740","2018-06-18 10:30:00","627","4000"," ","01ST","AVENUE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","1","0","MISDEMEANOR"
"185041","2018-06-18 10:55:00","627","100","W","WASHINGTON","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0",""
"184857","2018-06-18 12:55:00","934","12500"," ","MONTELLANO","TERRACE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0",""
"184961","2018-06-18 13:05:00","613","1900"," ","CHATSWORTH","BOULEVARD"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0",""
"185155","2018-06-18 13:15:00","521","1700"," ","C","STREET"," "," "," ","21804","VC","ENTERING HWY FROM PRIVATE ROAD OR DRIVEWAY","1","0",""
"184867","2018-06-18 13:30:00","521","400"," ","10TH","AVENUE"," "," "," ","20002(A)","VC","HIT AND RUN","0","0","MISDEMEANOR"
"185100","2018-06-18 16:47:00","522","600"," ","04TH","AVENUE"," "," "," ","84.09B","MC","BICYCLE RIDING HAZARDOUSLY W/O YIELDING TO PEDESTRIANS","1","0","FELONY"
"184830","2018-06-18 17:03:00","233","13300"," ","RANCHO PENASQUITOS","BOULEVARD"," "," "," ","22106","VC","STARTING PARKED VEHICLES OR BACKING","1","0",""
"184886","2018-06-18 17:40:00","521","1000"," ","13TH","STREET"," "," "," ","21453B","VC","AFTER STOPPING YIELD TO PEDESTRIANS","1","0",""
"184759","2018-06-18 17:45:00","311","3300"," ","SANDROCK","ROAD"," "," "," ","21800A","VC","UNCONTROLLED INTERSECTIONYIELD TO FIRST VEHICLE WITHIN","3","0",""
"184880","2018-06-18 18:55:00","522","300"," ","K","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","1","0",""
"184720","2018-06-18 19:06:00","434","700"," ","WOODROW","AVENUE"," "," "," ","21950B","VC","PEDESTRIAN NOT TO SUDDENLY ENTER PATH ETC","1","0",""
"184775","2018-06-18 20:00:00","813","3200"," ","UNIVERSITY","AVENUE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"184815","2018-06-18 21:47:00","612","0"," ","OLEANDER","DRIVE"," ","POINSETTIA","DRIVE","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","1","0","MISDEMEANOR"
"184951","2018-06-18 23:00:00","115","7400"," ","CHARMANT","DRIVE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"189140","2018-06-18 23:14:00","512","900","S","28TH","STREET"," "," "," ","21650","VC","FAILURE TO DRIVE ON RIGHT SIDE OF ROADWAY","0","0",""
"184744","2018-06-19 00:01:00","115","5200"," ","RENAISSANCE","AVENUE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"184712","2018-06-19 00:01:00","313","3800"," ","CONVOY","STREET"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"184745","2018-06-19 00:01:00","614","1900"," ","ABBOTT","STREET"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"184984","2018-06-19 00:01:00","315","700"," ","CAM DE LA REINA"," "," "," "," ","20002(A)","VC","HIT AND RUN","0","0","MISDEMEANOR"
"184700","2018-06-19 01:10:00","613","2300"," ","LUCERNE","DRIVE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0",""
"184705","2018-06-19 06:20:00","627","100","W","WASHINGTON","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"184730","2018-06-19 07:15:00","832","4100"," ","FAIRMOUNT","AVENUE"," "," "," ","21801A","VC","LEFT TURN YIELD UNTIL SAFE OR U-TURN","1","0",""
"184748","2018-06-19 07:30:00","325","0"," ","CAM LARGO"," "," ","RIDGE MANOR","AVENUE","21802A","VC","ENTRANCE FROM STOP THROUGH HIGHWAYYIELD UNTIL REASONABLY SAFE","1","0",""
"185035","2018-06-19 07:48:00","522","700","W","HARBOR","DRIVE"," "," "," ","21703","VC","FOLLOWING TOO CLOSELY","1","0",""
"184969","2018-06-19 09:10:00","627","900"," ","UNIVERSITY","AVENUE"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","0","0",""
"184718","2018-06-19 09:56:00","511","0","S","32ND","STREET"," ","HARBOR","DRIVE","22451A","VC","OBEDIENCE TO SIGNAL DEVICE FLAGMAN ETC. AT RR CROSSING","0","0",""
"184823","2018-06-19 10:10:00","313","8700"," ","AERO","DRIVE"," "," "," ","21453A","VC","RED OR STOPVEHICLES STOP AT LIMIT LINE","0","0",""
"184763","2018-06-19 10:25:00","836","3200"," ","EUCLID","AVENUE"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0",""
"184722","2018-06-19 10:50:00","712","200"," ","COTTONWOOD","ROAD"," "," "," ","21801A","VC","LEFT TURN YIELD UNTIL SAFE OR U-TURN","0","0",""
"184758","2018-06-19 13:03:00","313","5300"," ","HICKMAN FIELD","DRIVE"," "," "," ","21801A","VC","LEFT TURN YIELD UNTIL SAFE OR U-TURN","1","0",""
"185124","2018-06-19 14:12:00","313","4700"," ","CONVOY","STREET"," "," "," ","21801A","VC","LEFT TURN YIELD UNTIL SAFE OR U-TURN","4","0",""
"184868","2018-06-19 15:00:00","824","4400"," ","HIGHLAND","AVENUE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"184717","2018-06-19 15:45:00","622","5200"," ","FRIARS","ROAD"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","1","0","MISDEMEANOR"
"184743","2018-06-19 16:00:00","623","7000"," ","FRIARS","ROAD"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","1","0","MISDEMEANOR"
"184724","2018-06-19 16:21:00","624","1800"," ","HOWARD","AVENUE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0",""
"184725","2018-06-19 16:37:00","246","10200"," ","SCRIPPS POWAY","PARKWAY"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0",""
"184925","2018-06-19 16:50:00","242","8300"," ","NEW SALEM","STREET"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"184715","2018-06-19 17:00:00","826","4300"," ","DAWSON","AVENUE"," "," "," ","22106","VC","STARTING PARKED VEHICLES OR BACKING","0","0","MISDEMEANOR"
"184726","2018-06-19 17:27:00","123","2400"," ","WEST MISSION BAY","DRIVE"," "," "," ","21703","VC","FOLLOWING TOO CLOSELY","3","0",""
"184741","2018-06-19 18:00:00","615","1600"," ","ROSECRANS","STREET"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"184734","2018-06-19 19:28:00","813","3100"," ","ADAMS","AVENUE"," "," "," ","20002(A)","VC","HIT AND RUN","0","0","MISDEMEANOR"
"184946","2018-06-19 20:45:00","321","6400"," ","RANCHO MISSION","ROAD"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"184719","2018-06-19 21:48:00","822","5400"," ","EL CAJON","BOULEVARD"," "," "," ","21453A","VC","RED OR STOPVEHICLES STOP AT LIMIT LINE","1","0",""
"184707","2018-06-19 22:16:00","624","1200"," ","WASHINGTON","STREET"," "," "," ","21453C","VC","RED ARROWDO NOT ENTER INTERSECTION","0","0","MISDEMEANOR"
"185866","2018-06-19 23:06:00","123","1400"," ","EAST MISSION BAY","DRIVE"," "," "," ","21202A","VC","BICYCLIST FAILURE TO USE RIGHT EDGE ROAD","1","0",""
